# 《國語注音符號手冊》“陸、國語音節表注音示例”（2000年11月書面版初版）
# 共1269个音节（忽略缺字的音节，无轻声）
#
# https://language.moe.gov.tw/001/Upload/files/site_content/M0001/juyin/index.html
#
# 其中部分存在读音问题参见备注说明：
# 濘	ㄋㄥˋ	
# 忸->沑	ㄋㄩˋ
# 舀->歪	ㄨㄞˇ
#
# 拼音	注音	例字	备注

tián	ㄊㄧㄢˊ	田	
nián	ㄋㄧㄢˊ	年	
lián	ㄌㄧㄢˊ	連	
qián	ㄑㄧㄢˊ	乾	
xián	ㄒㄧㄢˊ	弦	
yán	ㄧㄢˊ	延	
biǎn	ㄅㄧㄢˇ	扁	
piǎn	ㄆㄧㄢˇ	諞	
miǎn	ㄇㄧㄢˇ	勉	
diǎn	ㄉㄧㄢˇ	典	
tiǎn	ㄊㄧㄢˇ	餂	
niǎn	ㄋㄧㄢˇ	碾	
liǎn	ㄌㄧㄢˇ	臉	
jiǎn	ㄐㄧㄢˇ	柬	
qiǎn	ㄑㄧㄢˇ	遣	
xiǎn	ㄒㄧㄢˇ	險	
yǎn	ㄧㄢˇ	眼	
biàn	ㄅㄧㄢˋ	弁	
piàn	ㄆㄧㄢˋ	片	
miàn	ㄇㄧㄢˋ	面	
diàn	ㄉㄧㄢˋ	店	
tiàn	ㄊㄧㄢˋ	瑱	
niàn	ㄋㄧㄢˋ	念	
liàn	ㄌㄧㄢˋ	練	
jiàn	ㄐㄧㄢˋ	件	
qiàn	ㄑㄧㄢˋ	欠	
xiàn	ㄒㄧㄢˋ	現	
yàn	ㄧㄢˋ	燕	
bīn	ㄅㄧㄣ	賓	
pīn	ㄆㄧㄣ	姘	
jīn	ㄐㄧㄣ	今	
qīn	ㄑㄧㄣ	侵	
xīn	ㄒㄧㄣ	欣	
yīn	ㄧㄣ	因	
pín	ㄆㄧㄣˊ	貧	
mín	ㄇㄧㄣˊ	民	
nín	ㄋㄧㄣˊ	您	
lín	ㄌㄧㄣˊ	林	
qín	ㄑㄧㄣˊ	琴	
xín	ㄒㄧㄣˊ	尋	
yín	ㄧㄣˊ	銀	
pǐn	ㄆㄧㄣˇ	品	
mǐn	ㄇㄧㄣˇ	敏	
lǐn	ㄌㄧㄣˇ	懍	
jǐn	ㄐㄧㄣˇ	謹	
qǐn	ㄑㄧㄣˇ	寢	
xǐn	ㄒㄧㄣˇ	伈	
yǐn	ㄧㄣˇ	引	
bìn	ㄅㄧㄣˋ	儐	
pìn	ㄆㄧㄣˋ	聘	
lìn	ㄌㄧㄣˋ	吝	
jìn	ㄐㄧㄣˋ	近	
qìn	ㄑㄧㄣˋ	沁	
xìn	ㄒㄧㄣˋ	信	
yìn	ㄧㄣˋ	印	
jiāng	ㄐㄧㄤ	江	
qiāng	ㄑㄧㄤ	羌	
xiāng	ㄒㄧㄤ	香	
yāng	ㄧㄤ	央	
niáng	ㄋㄧㄤˊ	娘	
liáng	ㄌㄧㄤˊ	良	
qiáng	ㄑㄧㄤˊ	強	
xiáng	ㄒㄧㄤˊ	祥	
yáng	ㄧㄤˊ	羊	
liǎng	ㄌㄧㄤˇ	兩	
jiǎng	ㄐㄧㄤˇ	講	
qiǎng	ㄑㄧㄤˇ	搶	
xiǎng	ㄒㄧㄤˇ	享	
yǎng	ㄧㄤˇ	仰	
niàng	ㄋㄧㄤˋ	釀	
liàng	ㄌㄧㄤˋ	亮	
jiàng	ㄐㄧㄤˋ	降	
qiàng	ㄑㄧㄤˋ	嗆	
xiàng	ㄒㄧㄤˋ	向	
yàng	ㄧㄤˋ	樣	
bīng	ㄅㄧㄥ	冰	
pīng	ㄆㄧㄥ	乒	
dīng	ㄉㄧㄥ	丁	
tīng	ㄊㄧㄥ	聽	
līng	ㄌㄧㄥ	拎	
jīng	ㄐㄧㄥ	京	
qīng	ㄑㄧㄥ	輕	
xīng	ㄒㄧㄥ	興	
yīng	ㄧㄥ	英	
píng	ㄆㄧㄥˊ	平	
míng	ㄇㄧㄥˊ	明	
tíng	ㄊㄧㄥˊ	廷	
níng	ㄋㄧㄥˊ	寧	
líng	ㄌㄧㄥˊ	伶	
qíng	ㄑㄧㄥˊ	情	
xíng	ㄒㄧㄥˊ	形	
yíng	ㄧㄥˊ	迎	
bǐng	ㄅㄧㄥˇ	丙	
mǐng	ㄇㄧㄥˇ	茗	
dǐng	ㄉㄧㄥˇ	頂	
tǐng	ㄊㄧㄥˇ	挺	
nǐng	ㄋㄧㄥˇ	擰	
lǐng	ㄌㄧㄥˇ	領	
jǐng	ㄐㄧㄥˇ	景	
qǐng	ㄑㄧㄥˇ	請	
xǐng	ㄒㄧㄥˇ	醒	
yǐng	ㄧㄥˇ	影	
bìng	ㄅㄧㄥˋ	併	
pìng	ㄆㄧㄥˋ	聘	
mìng	ㄇㄧㄥˋ	命	
dìng	ㄉㄧㄥˋ	定	
tìng	ㄊㄧㄥˋ	聽	
nìng	ㄋㄧㄥˋ	佞	
lìng	ㄌㄧㄥˋ	另	
jìng	ㄐㄧㄥˋ	竟	
qìng	ㄑㄧㄥˋ	慶	
xìng	ㄒㄧㄥˋ	幸	
yìng	ㄧㄥˋ	應	
bū	ㄅㄨ	逋	
pū	ㄆㄨ	鋪	
fū	ㄈㄨ	夫	
dū	ㄉㄨ	都	
tū	ㄊㄨ	禿	
lū	ㄌㄨ	嚕	
gū	ㄍㄨ	姑	
kū	ㄎㄨ	枯	
hū	ㄏㄨ	乎	
zhū	ㄓㄨ	朱	
chū	ㄔㄨ	初	
shū	ㄕㄨ	舒	
zū	ㄗㄨ	租	
cū	ㄘㄨ	粗	
sū	ㄙㄨ	蘇	
wū	ㄨ	屋	
bú	ㄅㄨˊ	醭	
pú	ㄆㄨˊ	匍	
mú	ㄇㄨˊ	模	
fú	ㄈㄨˊ	扶	
dú	ㄉㄨˊ	獨	
tú	ㄊㄨˊ	途	
nú	ㄋㄨˊ	奴	
lú	ㄌㄨˊ	廬	
gú	ㄍㄨˊ	骨	
hú	ㄏㄨˊ	胡	
zhú	ㄓㄨˊ	竹	
chú	ㄔㄨˊ	除	
shú	ㄕㄨˊ	淑	
rú	ㄖㄨˊ	如	
zú	ㄗㄨˊ	足	
cú	ㄘㄨˊ	徂	
sú	ㄙㄨˊ	俗	
wú	ㄨˊ	吾	
bǔ	ㄅㄨˇ	補	
pǔ	ㄆㄨˇ	普	
mǔ	ㄇㄨˇ	母	
fǔ	ㄈㄨˇ	府	
dǔ	ㄉㄨˇ	篤	
tǔ	ㄊㄨˇ	吐	
nǔ	ㄋㄨˇ	努	
lǔ	ㄌㄨˇ	魯	
gǔ	ㄍㄨˇ	古	
kǔ	ㄎㄨˇ	苦	
hǔ	ㄏㄨˇ	虎	
zhǔ	ㄓㄨˇ	主	
chǔ	ㄔㄨˇ	楚	
shǔ	ㄕㄨˇ	黍	
rǔ	ㄖㄨˇ	乳	
zǔ	ㄗㄨˇ	阻	
wǔ	ㄨˇ	午	
bù	ㄅㄨˋ	布	
pù	ㄆㄨˋ	鋪	
mù	ㄇㄨˋ	墓	
fù	ㄈㄨˋ	付	
dù	ㄉㄨˋ	杜	
tù	ㄊㄨˋ	兔	
nù	ㄋㄨˋ	怒	
lù	ㄌㄨˋ	路	
gù	ㄍㄨˋ	故	
kù	ㄎㄨˋ	庫	
hù	ㄏㄨˋ	戶	
zhù	ㄓㄨˋ	住	
chù	ㄔㄨˋ	觸	
shù	ㄕㄨˋ	樹	
rù	ㄖㄨˋ	入	
zù	ㄗㄨˋ	駔	
cù	ㄘㄨˋ	醋	
sù	ㄙㄨˋ	素	
wù	ㄨˋ	誤	
guā	ㄍㄨㄚ	瓜	
kuā	ㄎㄨㄚ	誇	
huā	ㄏㄨㄚ	花	
zhuā	ㄓㄨㄚ	抓	
chuā	ㄔㄨㄚ	欻	
shuā	ㄕㄨㄚ	刷	
wā	ㄨㄚ	蛙	
huá	ㄏㄨㄚˊ	華	
wá	ㄨㄚˊ	娃	
guǎ	ㄍㄨㄚˇ	寡	
kuǎ	ㄎㄨㄚˇ	侉	
zhuǎ	ㄓㄨㄚˇ	爪	
shuǎ	ㄕㄨㄚˇ	耍	
wǎ	ㄨㄚˇ	瓦	
guà	ㄍㄨㄚˋ	卦	
kuà	ㄎㄨㄚˋ	胯	
huà	ㄏㄨㄚˋ	化	
wà	ㄨㄚˋ	襪	
duō	ㄉㄨㄛ	多	
tuō	ㄊㄨㄛ	托	
luō	ㄌㄨㄛ	囉	
guō	ㄍㄨㄛ	郭	
huō	ㄏㄨㄛ	豁	
zhuō	ㄓㄨㄛ	捉	
chuō	ㄔㄨㄛ	戳	
shuō	ㄕㄨㄛ	說	
zuō	ㄗㄨㄛ	嘬	
cuō	ㄘㄨㄛ	磋	
suō	ㄙㄨㄛ	唆	
wō	ㄨㄛ	窩	
duó	ㄉㄨㄛˊ	奪	
tuó	ㄊㄨㄛˊ	駝	
nuó	ㄋㄨㄛˊ	挪	
luó	ㄌㄨㄛˊ	螺	
guó	ㄍㄨㄛˊ	國	
huó	ㄏㄨㄛˊ	活	
zhuó	ㄓㄨㄛˊ	濁	
ruó	ㄖㄨㄛˊ	挼	
zuó	ㄗㄨㄛˊ	昨	
cuó	ㄘㄨㄛˊ	矬	
suó	ㄙㄨㄛˊ	索	
duǒ	ㄉㄨㄛˇ	朵	
tuǒ	ㄊㄨㄛˇ	妥	
luǒ	ㄌㄨㄛˇ	裸	
guǒ	ㄍㄨㄛˇ	果	
huǒ	ㄏㄨㄛˇ	火	
zuǒ	ㄗㄨㄛˇ	左	
cuǒ	ㄘㄨㄛˇ	瑳	
suǒ	ㄙㄨㄛˇ	鎖	
wǒ	ㄨㄛˇ	我	
duò	ㄉㄨㄛˋ	舵	
tuò	ㄊㄨㄛˋ	拓	
nuò	ㄋㄨㄛˋ	諾	
luò	ㄌㄨㄛˋ	洛	
guò	ㄍㄨㄛˋ	過	
kuò	ㄎㄨㄛˋ	闊	
huò	ㄏㄨㄛˋ	或	
chuò	ㄔㄨㄛˋ	綽	
shuò	ㄕㄨㄛˋ	碩	
ruò	ㄖㄨㄛˋ	若	
zuò	ㄗㄨㄛˋ	坐	
cuò	ㄘㄨㄛˋ	錯	
wò	ㄨㄛˋ	臥	
guāi	ㄍㄨㄞ	乖	
kuāi	ㄎㄨㄞ	咼	
zhuāi	ㄓㄨㄞ	拽	
chuāi	ㄔㄨㄞ	搋	
shuāi	ㄕㄨㄞ	衰	
wāi	ㄨㄞ	歪	
huái	ㄏㄨㄞˊ	徊	
chuái	ㄔㄨㄞˊ	膗	
guǎi	ㄍㄨㄞˇ	拐	
kuǎi	ㄎㄨㄞˇ	蒯	
zhuǎi	ㄓㄨㄞˇ	跩	
chuǎi	ㄔㄨㄞˇ	揣	
shuǎi	ㄕㄨㄞˇ	甩	
wǎi	ㄨㄞˇ	歪*	原文件作“舀”
guài	ㄍㄨㄞˋ	怪	
kuài	ㄎㄨㄞˋ	快	
huài	ㄏㄨㄞˋ	壞	
zhuài	ㄓㄨㄞˋ	拽	
chuài	ㄔㄨㄞˋ	踹	
shuài	ㄕㄨㄞˋ	帥	
wài	ㄨㄞˋ	外	
duī	ㄉㄨㄟ	堆	
tuī	ㄊㄨㄟ	推	
guī	ㄍㄨㄟ	歸	
kuī	ㄎㄨㄟ	虧	
huī	ㄏㄨㄟ	灰	
zhuī	ㄓㄨㄟ	追	
chuī	ㄔㄨㄟ	吹	
zuī	ㄗㄨㄟ	脧	
cuī	ㄘㄨㄟ	崔	
suī	ㄙㄨㄟ	雖	
wēi	ㄨㄟ	威	
tuí	ㄊㄨㄟˊ	頹	
kuí	ㄎㄨㄟˊ	葵	
huí	ㄏㄨㄟˊ	回	
chuí	ㄔㄨㄟˊ	垂	
shuí	ㄕㄨㄟˊ	誰	
ruí	ㄖㄨㄟˊ	蕤	
suí	ㄙㄨㄟˊ	隨	
wéi	ㄨㄟˊ	韋	
tuǐ	ㄊㄨㄟˇ	腿	
guǐ	ㄍㄨㄟˇ	軌	
kuǐ	ㄎㄨㄟˇ	傀	
huǐ	ㄏㄨㄟˇ	毀	
shuǐ	ㄕㄨㄟˇ	水	
ruǐ	ㄖㄨㄟˇ	蕊	
zuǐ	ㄗㄨㄟˇ	嘴	
cuǐ	ㄘㄨㄟˇ	璀	
suǐ	ㄙㄨㄟˇ	髓	
wěi	ㄨㄟˇ	偉	
duì	ㄉㄨㄟˋ	對	
tuì	ㄊㄨㄟˋ	退	
guì	ㄍㄨㄟˋ	桂	
kuì	ㄎㄨㄟˋ	愧	
huì	ㄏㄨㄟˋ	惠	
zhuì	ㄓㄨㄟˋ	綴	
chuì	ㄔㄨㄟˋ	吹	
shuì	ㄕㄨㄟˋ	稅	
ruì	ㄖㄨㄟˋ	銳	
zuì	ㄗㄨㄟˋ	罪	
cuì	ㄘㄨㄟˋ	粹	
suì	ㄙㄨㄟˋ	歲	
wèi	ㄨㄟˋ	未	
duān	ㄉㄨㄢ	端	
tuān	ㄊㄨㄢ	湍	
guān	ㄍㄨㄢ	官	
kuān	ㄎㄨㄢ	寬	
huān	ㄏㄨㄢ	歡	
zhuān	ㄓㄨㄢ	專	
chuān	ㄔㄨㄢ	川	
shuān	ㄕㄨㄢ	拴	
zuān	ㄗㄨㄢ	鑽	
cuān	ㄘㄨㄢ	攛	
suān	ㄙㄨㄢ	酸	
wān	ㄨㄢ	蜿	
tuán	ㄊㄨㄢˊ	團	
luán	ㄌㄨㄢˊ	鸞	
huán	ㄏㄨㄢˊ	還	
chuán	ㄔㄨㄢˊ	船	
ruán	ㄖㄨㄢˊ	堧	
cuán	ㄘㄨㄢˊ	攢	
wán	ㄨㄢˊ	玩	
duǎn	ㄉㄨㄢˇ	短	
tuǎn	ㄊㄨㄢˇ	畽	
nuǎn	ㄋㄨㄢˇ	暖	
luǎn	ㄌㄨㄢˇ	卵	
guǎn	ㄍㄨㄢˇ	管	
kuǎn	ㄎㄨㄢˇ	款	
huǎn	ㄏㄨㄢˇ	緩	
zhuǎn	ㄓㄨㄢˇ	轉	
chuǎn	ㄔㄨㄢˇ	喘	
ruǎn	ㄖㄨㄢˇ	軟	
zuǎn	ㄗㄨㄢˇ	纂	
wǎn	ㄨㄢˇ	晚	
duàn	ㄉㄨㄢˋ	段	
tuàn	ㄊㄨㄢˋ	彖	
luàn	ㄌㄨㄢˋ	亂	
guàn	ㄍㄨㄢˋ	灌	
huàn	ㄏㄨㄢˋ	幻	
zhuàn	ㄓㄨㄢˋ	賺	
chuàn	ㄔㄨㄢˋ	串	
shuàn	ㄕㄨㄢˋ	涮	
zuàn	ㄗㄨㄢˋ	鑽	
cuàn	ㄘㄨㄢˋ	篡	
suàn	ㄙㄨㄢˋ	算	
wàn	ㄨㄢˋ	萬	
dūn	ㄉㄨㄣ	敦	
tūn	ㄊㄨㄣ	吞	
lūn	ㄌㄨㄣ	掄	
kūn	ㄎㄨㄣ	昆	
hūn	ㄏㄨㄣ	昏	
zhūn	ㄓㄨㄣ	屯	
chūn	ㄔㄨㄣ	春	
zūn	ㄗㄨㄣ	尊	
cūn	ㄘㄨㄣ	村	
sūn	ㄙㄨㄣ	孫	
wēn	ㄨㄣ	溫	
tún	ㄊㄨㄣˊ	屯	
lún	ㄌㄨㄣˊ	倫	
hún	ㄏㄨㄣˊ	魂	
chún	ㄔㄨㄣˊ	脣	
rún	ㄖㄨㄣˊ	犉	
cún	ㄘㄨㄣˊ	存	
wén	ㄨㄣˊ	文	
dǔn	ㄉㄨㄣˇ	盹	
tǔn	ㄊㄨㄣˇ	汆	
gǔn	ㄍㄨㄣˇ	滾	
kǔn	ㄎㄨㄣˇ	捆	
hǔn	ㄏㄨㄣˇ	混	
zhǔn	ㄓㄨㄣˇ	準	
chǔn	ㄔㄨㄣˇ	蠢	
shǔn	ㄕㄨㄣˇ	盾	
zǔn	ㄗㄨㄣˇ	撙	
cǔn	ㄘㄨㄣˇ	忖	
sǔn	ㄙㄨㄣˇ	筍	
wěn	ㄨㄣˇ	穩	
dùn	ㄉㄨㄣˋ	遁	
tùn	ㄊㄨㄣˋ	褪	
lùn	ㄌㄨㄣˋ	論	
gùn	ㄍㄨㄣˋ	棍	
kùn	ㄎㄨㄣˋ	困	
hùn	ㄏㄨㄣˋ	渾	
shùn	ㄕㄨㄣˋ	舜	
rùn	ㄖㄨㄣˋ	閏	
cùn	ㄘㄨㄣˋ	寸	
sùn	ㄙㄨㄣˋ	巽	
wèn	ㄨㄣˋ	問	
guāng	ㄍㄨㄤ	光	
kuāng	ㄎㄨㄤ	筐	
huāng	ㄏㄨㄤ	荒	
zhuāng	ㄓㄨㄤ	莊	
chuāng	ㄔㄨㄤ	窗	
shuāng	ㄕㄨㄤ	雙	
wāng	ㄨㄤ	汪	
kuáng	ㄎㄨㄤˊ	狂	
huáng	ㄏㄨㄤˊ	皇	
chuáng	ㄔㄨㄤˊ	床	
wáng	ㄨㄤˊ	王	
guǎng	ㄍㄨㄤˇ	廣	
huǎng	ㄏㄨㄤˇ	恍	
zhuǎng	ㄓㄨㄤˇ	奘	
chuǎng	ㄔㄨㄤˇ	闖	
shuǎng	ㄕㄨㄤˇ	爽	
wǎng	ㄨㄤˇ	往	
guàng	ㄍㄨㄤˋ	逛	
kuàng	ㄎㄨㄤˋ	況	
huàng	ㄏㄨㄤˋ	晃	
zhuàng	ㄓㄨㄤˋ	壯	
chuàng	ㄔㄨㄤˋ	創	
wàng	ㄨㄤˋ	望	
dōng	ㄉㄨㄥ	冬	
tōng	ㄊㄨㄥ	通	
gōng	ㄍㄨㄥ	工	
kōng	ㄎㄨㄥ	空	
hōng	ㄏㄨㄥ	烘	
zhōng	ㄓㄨㄥ	中	
chōng	ㄔㄨㄥ	沖	
zōng	ㄗㄨㄥ	宗	
cōng	ㄘㄨㄥ	匆	
sōng	ㄙㄨㄥ	松	
wēng	ㄨㄥ	翁	
tóng	ㄊㄨㄥˊ	同	
nóng	ㄋㄨㄥˊ	農	
lóng	ㄌㄨㄥˊ	隆	
hóng	ㄏㄨㄥˊ	紅	
chóng	ㄔㄨㄥˊ	蟲	
róng	ㄖㄨㄥˊ	戎	
cóng	ㄘㄨㄥˊ	從	
sóng	ㄙㄨㄥˊ	悚	
dǒng	ㄉㄨㄥˇ	董	
tǒng	ㄊㄨㄥˇ	統	
lǒng	ㄌㄨㄥˇ	攏	
gǒng	ㄍㄨㄥˇ	拱	
kǒng	ㄎㄨㄥˇ	孔	
hǒng	ㄏㄨㄥˇ	哄	
zhǒng	ㄓㄨㄥˇ	種	
chǒng	ㄔㄨㄥˇ	寵	
rǒng	ㄖㄨㄥˇ	冗	
zǒng	ㄗㄨㄥˇ	總	
sǒng	ㄙㄨㄥˇ	竦	
wěng	ㄨㄥˇ	蓊	
dòng	ㄉㄨㄥˋ	洞	
tòng	ㄊㄨㄥˋ	痛	
nòng	ㄋㄨㄥˋ	弄	
lòng	ㄌㄨㄥˋ	衖	
gòng	ㄍㄨㄥˋ	共	
kòng	ㄎㄨㄥˋ	控	
hòng	ㄏㄨㄥˋ	鬨	
zhòng	ㄓㄨㄥˋ	重	
chòng	ㄔㄨㄥˋ	銃	
zòng	ㄗㄨㄥˋ	縱	
sòng	ㄙㄨㄥˋ	送	
wèng	ㄨㄥˋ	甕	
jū	ㄐㄩ	居	
qū	ㄑㄩ	區	
xū	ㄒㄩ	虛	
yū	ㄩ	迂	
lǘ	ㄌㄩˊ	驢	
jú	ㄐㄩˊ	局	
qú	ㄑㄩˊ	渠	
xú	ㄒㄩˊ	徐	
yú	ㄩˊ	於	
nǚ	ㄋㄩˇ	女	
lǚ	ㄌㄩˇ	呂	
jǔ	ㄐㄩˇ	舉	
qǔ	ㄑㄩˇ	取	
xǔ	ㄒㄩˇ	許	
yǔ	ㄩˇ	羽	
nǜ	ㄋㄩˋ	沑*	原文件作“忸”
lǜ	ㄌㄩˋ	律	
jù	ㄐㄩˋ	巨	
qù	ㄑㄩˋ	去	
xù	ㄒㄩˋ	序	
yù	ㄩˋ	遇	
juē	ㄐㄩㄝ	嗟	
quē	ㄑㄩㄝ	缺	
xuē	ㄒㄩㄝ	靴	
yuē	ㄩㄝ	曰	
jué	ㄐㄩㄝˊ	決	
qué	ㄑㄩㄝˊ	瘸	
xué	ㄒㄩㄝˊ	學	
juě	ㄐㄩㄝˇ	蹶	
xuě	ㄒㄩㄝˇ	雪	
nüè	ㄋㄩㄝˋ	虐	
lüè	ㄌㄩㄝˋ	略	
què	ㄑㄩㄝˋ	卻	
xuè	ㄒㄩㄝˋ	穴	
yuè	ㄩㄝˋ	閱	
juān	ㄐㄩㄢ	捐	
quān	ㄑㄩㄢ	圈	
xuān	ㄒㄩㄢ	宣	
yuān	ㄩㄢ	冤	
lüán	ㄌㄩㄢˊ	孿	
quán	ㄑㄩㄢˊ	拳	
xuán	ㄒㄩㄢˊ	玄	
yuán	ㄩㄢˊ	元	
lüǎn	ㄌㄩㄢˇ	孌	
juǎn	ㄐㄩㄢˇ	捲	
quǎn	ㄑㄩㄢˇ	犬	
xuǎn	ㄒㄩㄢˇ	選	
yuǎn	ㄩㄢˇ	遠	
juàn	ㄐㄩㄢˋ	卷	
quàn	ㄑㄩㄢˋ	券	
xuàn	ㄒㄩㄢˋ	炫	
yuàn	ㄩㄢˋ	院	
jūn	ㄐㄩㄣ	均	
qūn	ㄑㄩㄣ	逡	
xūn	ㄒㄩㄣ	薰	
yūn	ㄩㄣ	暈	
qún	ㄑㄩㄣˊ	群	
xún	ㄒㄩㄣˊ	循	
yún	ㄩㄣˊ	云	
jǔn	ㄐㄩㄣˇ	窘	
yǔn	ㄩㄣˇ	允	
jùn	ㄐㄩㄣˋ	菌	
xùn	ㄒㄩㄣˋ	訓	
yùn	ㄩㄣˋ	運	
jiōng	ㄐㄩㄥ	坰	
qiōng	ㄑㄩㄥ	穹	
xiōng	ㄒㄩㄥ	凶	
yōng	ㄩㄥ	庸	
qióng	ㄑㄩㄥˊ	窮	
xióng	ㄒㄩㄥˊ	熊	
yóng	ㄩㄥˊ	喁	
jiǒng	ㄐㄩㄥˇ	炯	
yǒng	ㄩㄥˇ	永	
xiòng	ㄒㄩㄥˋ	敻	
yòng	ㄩㄥˋ	用	
